path,class_name,class_id
dataset_procesado\cerda_006\IMG-20250420-WA0035.jpg,cerda_006,5
dataset_procesado\cerda_012\20260317_132532_085.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132500_029.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_132359_051.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132546_050.jpg,cerda_012,11
dataset_procesado\cerda_008\20260320_142259.jpg,cerda_008,7
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_022.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104558_036.jpg,cerda_005,4
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_017.jpg,cerda_001,0
dataset_procesado\cerda_003\20260317_133811_001.jpg,cerda_003,2
dataset_procesado\cerda_001\20260401_111337_001.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104658.jpg,cerda_005,4
dataset_procesado\cerda_005\20250511_104602_018.jpg,cerda_005,4
dataset_procesado\cerda_002\20260317_133528_029.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133422_088.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132500_010.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133528_017.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132511_020.jpg,cerda_012,11
dataset_procesado\cerda_004\20260320_140629.jpg,cerda_004,3
dataset_procesado\cerda_002\20260317_133538_015.jpg,cerda_002,1
dataset_procesado\cerda_007\20260317_134206_030.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132551_030.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132532_079.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_053.jpg,cerda_012,11
dataset_procesado\cerda_001\20260401_111337_010.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132328_047.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132233_011.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132340_010.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_132406_035.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133422_051.jpg,cerda_002,1
dataset_procesado\cerda_012\20260320_134916_013.jpg,cerda_012,11
dataset_procesado\cerda_012\IMG-20250420-WA0145.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132551_043.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432381-20260317_132511_039.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132406_006.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132532_083.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132542_006.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132100_029.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132532_001.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132546_058.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_027.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133547.jpg,cerda_002,1
dataset_procesado\cerda_003\20260317_133837.jpg,cerda_003,2
dataset_procesado\cerda_012\.trashed-1776432379-20260317_132511_003.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132551_050.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133428_057.jpg,cerda_002,1
dataset_procesado\cerda_001\20260317_133411_004.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132439_045.jpg,cerda_012,11
dataset_procesado\cerda_012\20260320_134930_019.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132511_010.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132406_062.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132100_050.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432381-20260317_132511_057.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132511_021.jpg,cerda_012,11
dataset_procesado\cerda_001\20260401_111332_001.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132359_035.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133622_003.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132328_022.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132323_021.jpg,cerda_001,0
dataset_procesado\cerda_004\20260320_140816.jpg,cerda_004,3
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132500_036.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132532_067.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_133413_049.jpg,cerda_001,0
dataset_procesado\cerda_007\20260320_141703_014.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132328_026.jpg,cerda_001,0
dataset_procesado\cerda_001\20260320_135731_009.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_051.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104618_002.jpg,cerda_005,4
dataset_procesado\cerda_012\20260317_132532_064.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141539.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132532_081.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132551_074.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133422_053.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132511_049.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133601_037.jpg,cerda_002,1
dataset_procesado\cerda_007\20260320_141625_009.jpg,cerda_007,6
dataset_procesado\cerda_012\IMG-20250420-WA0161.jpg,cerda_012,11
dataset_procesado\cerda_001\20260320_135730.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132439_044.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132546_025.jpg,cerda_012,11
dataset_procesado\cerda_012\20260401_111105.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_061.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132439_037.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132542_008.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133542_002.jpg,cerda_002,1
dataset_procesado\cerda_002\20260317_133538_016.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132233_032.jpg,cerda_001,0
dataset_procesado\cerda_004\20260320_140720_011.jpg,cerda_004,3
dataset_procesado\cerda_012\20260317_132447_018.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_013.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104735_022.jpg,cerda_005,4
dataset_procesado\cerda_007\20260320_141655_003.jpg,cerda_007,6
dataset_procesado\cerda_004\IMG-20250420-WA0062.jpg,cerda_004,3
dataset_procesado\cerda_012\.trashed-1776432381-20260317_132511_049.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132532_061.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132500_049.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132351_093.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132511_007.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_066.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132100_021.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_013.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132439_040.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132500_031.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_098.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132323_023.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132546_038.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104735_015.jpg,cerda_005,4
dataset_procesado\cerda_002\20260317_133528_007.jpg,cerda_002,1
dataset_procesado\cerda_007\20260317_134206_062.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_042.jpg,cerda_001,0
dataset_procesado\cerda_009\20260320_140342.jpg,cerda_009,8
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132500_063.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104735_017.jpg,cerda_005,4
dataset_procesado\cerda_012\20260317_132546_057.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132500_066.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_132406_024.jpg,cerda_001,0
dataset_procesado\cerda_007\20260317_134148.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_015.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133446_001.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132447_016.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132340_060.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132351_046.jpg,cerda_001,0
dataset_procesado\cerda_007\20260317_134206_073.jpg,cerda_007,6
dataset_procesado\cerda_008\20260320_142335_007.jpg,cerda_008,7
dataset_procesado\cerda_001\20260317_133413_071.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_058.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132434_051.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104618_007.jpg,cerda_005,4
dataset_procesado\cerda_002\20260317_133428_026.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132100_048.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_132359_058.jpg,cerda_001,0
dataset_procesado\cerda_003\20260320_142032_004.jpg,cerda_003,2
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132328_082.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132351_002.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132340_092.jpg,cerda_001,0
dataset_procesado\cerda_001\20260320_135731_016.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132439_011.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134123_015.jpg,cerda_007,6
dataset_procesado\cerda_002\20260317_133428_020.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132511_052.jpg,cerda_012,11
dataset_procesado\cerda_001\20260401_111332_004.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132340_048.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132434_052.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132511_019.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132359_020.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132447_049.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132351_016.jpg,cerda_001,0
dataset_procesado\cerda_004\IMG-20250420-WA0073.jpg,cerda_004,3
dataset_procesado\cerda_001\20260317_132406_054.jpg,cerda_001,0
dataset_procesado\cerda_008\20260320_142335_012.jpg,cerda_008,7
dataset_procesado\cerda_002\20260317_133542.jpg,cerda_002,1
dataset_procesado\cerda_003\20260317_133903.jpg,cerda_003,2
dataset_procesado\cerda_005\20250511_104558_033.jpg,cerda_005,4
dataset_procesado\cerda_007\20260317_134206_049.jpg,cerda_007,6
dataset_procesado\cerda_012\20260320_134940_013.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132100_026.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132532_048.jpg,cerda_012,11
dataset_procesado\cerda_007\20260317_134206_097.jpg,cerda_007,6
dataset_procesado\cerda_007\20260317_134040_001.jpg,cerda_007,6
dataset_procesado\cerda_001\20260317_132406_012.jpg,cerda_001,0
dataset_procesado\cerda_008\20260320_142338_007.jpg,cerda_008,7
dataset_procesado\cerda_004\IMG-20250420-WA0063.jpg,cerda_004,3
dataset_procesado\cerda_001\20260317_133413_061.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132511_022.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132511_055.jpg,cerda_012,11
dataset_procesado\cerda_006\IMG-20250420-WA0006.jpg,cerda_006,5
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132447_014.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104602_015.jpg,cerda_005,4
dataset_procesado\cerda_012\20260317_132500_057.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_009.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132323_008.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132328_036.jpg,cerda_001,0
dataset_procesado\cerda_012\IMG-20250420-WA0139.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104558_010.jpg,cerda_005,4
dataset_procesado\cerda_007\20260320_141703_018.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132359_023.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432377-20260317_132434_065.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_003.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133428_046.jpg,cerda_002,1
dataset_procesado\cerda_012\IMG-20250420-WA0166.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132500_015.jpg,cerda_012,11
dataset_procesado\cerda_012\20260320_134930_023.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132328_015.jpg,cerda_001,0
dataset_procesado\cerda_007\20260317_134206_094.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132500_014.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104558_028.jpg,cerda_005,4
dataset_procesado\cerda_005\20250511_104735_013.jpg,cerda_005,4
dataset_procesado\cerda_012\20260317_132551_027.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432375-20260317_132434_027.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141655_021.jpg,cerda_007,6
dataset_procesado\cerda_001\20260320_135731_018.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132359_049.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132328_032.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_132406_051.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_099.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133601_032.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_010.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_027.jpg,cerda_012,11
dataset_procesado\cerda_004\IMG-20250420-WA0078.jpg,cerda_004,3
dataset_procesado\cerda_012\20260317_132511_048.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_046.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133422_007.jpg,cerda_002,1
dataset_procesado\cerda_003\20260320_142032_006.jpg,cerda_003,2
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132359_010.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132439_002.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132351_073.jpg,cerda_001,0
dataset_procesado\cerda_012\20260320_134916_028.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132340_097.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132328_091.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133601_006.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132532_054.jpg,cerda_012,11
dataset_procesado\cerda_003\20260320_142029_003.jpg,cerda_003,2
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_038.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432378-20260317_132100_010.jpg,cerda_001,0
dataset_procesado\cerda_012\20260401_111100.jpg,cerda_012,11
dataset_procesado\cerda_012\20260320_134909_007.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132532_053.jpg,cerda_012,11
dataset_procesado\cerda_001\20260401_111332_005.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132434_026.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133601_029.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132351_047.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132359_029.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132359_002.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133601_027.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132546_023.jpg,cerda_012,11
dataset_procesado\cerda_008\20260320_142335_017.jpg,cerda_008,7
dataset_procesado\cerda_005\20250511_104602_023.jpg,cerda_005,4
dataset_procesado\cerda_012\20260317_132532_067.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133502_009.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132500_038.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132551_009.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133601_044.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132434_040.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_011.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_092.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133422_071.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132434_025.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_047.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132242_095.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133422_049.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132500_059.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141703_024.jpg,cerda_007,6
dataset_procesado\cerda_002\20260317_133428_052.jpg,cerda_002,1
dataset_procesado\cerda_001\20260320_135721.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132242_052.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_039.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_003.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133422_064.jpg,cerda_002,1
dataset_procesado\cerda_006\IMG-20250420-WA0024.jpg,cerda_006,5
dataset_procesado\cerda_001\20260317_133413_005.jpg,cerda_001,0
dataset_procesado\cerda_001\20260317_133413_032.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132518_013.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432377-20260317_131434.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133435_017.jpg,cerda_002,1
dataset_procesado\cerda_005\20250511_104602_033.jpg,cerda_005,4
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132518_001.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133622_007.jpg,cerda_002,1
dataset_procesado\cerda_005\20250511_104547.jpg,cerda_005,4
dataset_procesado\cerda_012\20260320_134724.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132532_061.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132439_025.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132546_013.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132447_001.jpg,cerda_012,11
dataset_procesado\cerda_004\20260320_140720_015.jpg,cerda_004,3
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132100_057.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132542_011.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132242_070.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132233_018.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132434_008.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132447_052.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432379-20260317_132439_026.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132447_031.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132546_001.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141703_032.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132447_020.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132406_042.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132532_051.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132511_042.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133458_007.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132242_063.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_031.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104558_024.jpg,cerda_005,4
dataset_procesado\cerda_012\20260320_134930_011.jpg,cerda_012,11
dataset_procesado\cerda_001\20260317_132406.jpg,cerda_001,0
dataset_procesado\cerda_004\20260320_140720_022.jpg,cerda_004,3
dataset_procesado\cerda_004\20260320_140720_007.jpg,cerda_004,3
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132406_034.jpg,cerda_001,0
dataset_procesado\cerda_007\20260317_134206_050.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132546_053.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132546_022.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104558_046.jpg,cerda_005,4
dataset_procesado\cerda_002\20260317_133422_091.jpg,cerda_002,1
dataset_procesado\cerda_012\20260317_132447_023.jpg,cerda_012,11
dataset_procesado\cerda_003\20260320_141959_002.jpg,cerda_003,2
dataset_procesado\cerda_011\20260320_141305_004.jpg,cerda_011,10
dataset_procesado\cerda_005\20250511_104638_001.jpg,cerda_005,4
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132351_013.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133622_014.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_060.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133622_002.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132439_038.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104607.jpg,cerda_005,4
dataset_procesado\cerda_012\20260401_111023.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133601_043.jpg,cerda_002,1
dataset_procesado\cerda_012\IMG-20250420-WA0136.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432377-20260317_131546.jpg,cerda_012,11
dataset_procesado\cerda_012\20260320_134930_033.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132447_005.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132518_015.jpg,cerda_012,11
dataset_procesado\cerda_007\20260320_141655_016.jpg,cerda_007,6
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_016.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132434_002.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432381-20260317_132439_032.jpg,cerda_012,11
dataset_procesado\cerda_012\IMG-20250420-WA0174.jpg,cerda_012,11
dataset_procesado\cerda_012\20260401_111041_029.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132447_028.jpg,cerda_012,11
dataset_procesado\cerda_004\20260320_140720_014.jpg,cerda_004,3
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132359_014.jpg,cerda_001,0
dataset_procesado\cerda_002\20260317_133542_003.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132447_047.jpg,cerda_012,11
dataset_procesado\cerda_012\20260401_111027(0).jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_043.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132500_001.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133422_008.jpg,cerda_002,1
dataset_procesado\cerda_007\20260317_134206_095.jpg,cerda_007,6
dataset_procesado\cerda_012\20260317_132542_017.jpg,cerda_012,11
dataset_procesado\cerda_012\20260320_134940_002.jpg,cerda_012,11
dataset_procesado\cerda_003\20260320_142029_011.jpg,cerda_003,2
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132532_037.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132532_030.jpg,cerda_012,11
dataset_procesado\cerda_012\20260317_132434_062.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133542_013.jpg,cerda_002,1
dataset_procesado\cerda_001\20260317_132406_025.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132542_025.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132340_098.jpg,cerda_001,0
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132532_045.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432229-20260317_132542_003.jpg,cerda_012,11
dataset_procesado\cerda_005\20250511_104558_012.jpg,cerda_005,4
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132546_073.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432380-20260317_132328_053.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132447_035.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132340_054.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432377-20260317_132340_034.jpg,cerda_001,0
dataset_procesado\cerda_012\IMG-20250420-WA0170.jpg,cerda_012,11
dataset_procesado\cerda_003\20260320_141959_020.jpg,cerda_003,2
dataset_procesado\cerda_012\.trashed-1776432231-20260317_132551_010.jpg,cerda_012,11
dataset_procesado\cerda_012\.trashed-1776432230-20260317_132532_079.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133422_092.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132100_065.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132242_022.jpg,cerda_001,0
dataset_procesado\cerda_012\20260317_132546_005.jpg,cerda_012,11
dataset_procesado\cerda_001\.trashed-1776432375-20260317_132100_064.jpg,cerda_001,0
dataset_procesado\cerda_008\20260320_142335_014.jpg,cerda_008,7
dataset_procesado\cerda_002\20260317_133601_026.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132439_021.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133422_057.jpg,cerda_002,1
dataset_procesado\cerda_001\.trashed-1776432376-20260317_132242_075.jpg,cerda_001,0
dataset_procesado\cerda_001\.trashed-1776432379-20260317_132242_093.jpg,cerda_001,0
dataset_procesado\cerda_005\20250511_104540.jpg,cerda_005,4
dataset_procesado\cerda_012\.trashed-1776432378-20260317_132511_020.jpg,cerda_012,11
dataset_procesado\cerda_002\20260317_133435_018.jpg,cerda_002,1
dataset_procesado\cerda_012\.trashed-1776432379-20260317_132439_028.jpg,cerda_012,11
